Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/04/2026,1630,SITM,2.885,"14,906 M",.0976,-205.54,8.0338,-4.6234,-1.72,<empty>,Information Technology,$1.39
05/04/2026,1630,SIVR,.469,"4,981 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SJM,.2536,"10,335 M",54.77,-8.904,2.1368,-20.683,-11.79,4.177,Consumer Staples,$9.11
05/04/2026,1630,SKYY,1.2,"2,602 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SLG,1.597,"2,987 M",49.663,-14.706,.7927,-3.4722,-2.51,7.2482,Real Estate,$1.18
05/04/2026,1630,SLV,.4719,"37,322 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SLX,1.237,158 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SMCI,1.648,"16,765 M",41.042,21.371,2.5072,13.193,1.37,<empty>,Information Technology,$0.74
05/04/2026,1630,SMH,1.674,"58,986 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SMIN,.4585,619 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SMPL,.1926,"1,173 M",<empty>,-15.727,1.0361,-6.3904,-1.13,<empty>,Consumer Staples,$1.48
05/04/2026,1630,SN,1.398,"16,252 M",<empty>,<empty>,<empty>,<empty>,4.94,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,SNAP,.5,"10,421 M",63.003,-29.698,6.054,-19.462,-.27,<empty>,Communication Services,$0.26
05/04/2026,1630,SNDR,1.131,"5,247 M",11.351,47.16,<empty>,<empty>,.56,1.0812,Industrials,<empty>
05/04/2026,1630,SNOW,1.041,"49,853 M",57.693,-48.839,34.444,-53.908,-3.95,<empty>,Information Technology,$3.31
05/04/2026,1630,SOFI,2.17,"20,780 M",15.045,35.78,1.8821,6.5972,.45,<empty>,Financials,($3.47)
05/04/2026,1630,SOLZ,1.786,104 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SOYB,.0591,63 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SPDN,-.9827,220 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SPG,1.361,"65,460 M",64.697,13.064,11.649,104.11,14.17,4.6189,Real Estate,$9.81
05/04/2026,1630,SPGI,1.1,"125,726 M",22.112,26.928,4.0388,13.94,15.81,.90516,Financials,$18.38
05/04/2026,1630,SPHD,.6281,"3,273 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SPHR,1.71,"4,884 M",27.585,128.49,1.5112,<empty>,.74,<empty>,Communication Services,<empty>
05/04/2026,1630,SPLV,.5739,"7,176 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SPMO,1.079,"16,554 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SPOT,1,"90,115 M",4.8786,32.558,10.77,37.988,14.77,<empty>,Communication Services,$17.81
05/04/2026,1630,SPX,1,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,SPY,1,"737,707 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,STKL,1.02,769 M,<empty>,28.538,2.5686,9.0189,.13,<empty>,Consumer Staples,$0.16
05/04/2026,1630,STLD,1.459,"33,143 M",31.338,19.282,2.8369,15.247,9.33,1.1278,Materials,$4.54
05/04/2026,1630,STZ,.4208,"25,509 M",52.197,16.427,3.3745,22.637,9.61,2.5846,Consumer Staples,$10.23
05/04/2026,1630,SU,.3132,"81,375 M",22.099,12.561,1.6113,<empty>,3.541,3.7919,Energy,$4.14
05/04/2026,1630,SVV,.7701,"1,275 M",<empty>,67.5,3.3689,5.2817,.14,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,SWBI,.9809,666 M,<empty>,45.401,1.337,2.9944,.24,4.7619,Consumer Discretionary,$1.22
05/04/2026,1630,SWKS,1.45,"10,355 M",9.4205,24.774,1.6765,6.4854,2.61,4.3792,Information Technology,$7.07
05/04/2026,1630,SXT,.7842,"4,871 M",38.635,25.497,2.9994,12.463,3.39,1.8973,Materials,$0.52
05/04/2026,1630,SYF,1.34,"24,972 M",<empty>,7.017,1.5026,<empty>,9.66,1.7642,Financials,$27.15
05/04/2026,1630,SYY,.6731,"34,663 M",79.454,22.698,17.029,81.895,3.6,2.6406,Consumer Staples,$3.79
05/04/2026,1630,T,.2001,"181,352 M",52.705,9.6878,1.8413,18.37,3.04,3.8289,Communication Services,$2.44
05/04/2026,1630,TAN,1.279,"1,635 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TAP,.4403,"7,639 M",23.132,-3.9925,.80418,-18.081,-10.55,4.3892,Consumer Staples,$5.96
05/04/2026,1630,TBIL,.0035,"7,106 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TCEHY,.2513,"546,009 M",21.114,22.284,4.2124,20.027,3.452,.88489,Communication Services,$2.99
05/04/2026,1630,TCNNF,1.705,"1,763 M",<empty>,-14.987,1.437,-9.752,-.61,<empty>,Health Care,$1.11
05/04/2026,1630,TEAM,.8878,"23,641 M",56.305,-82.689,20.262,-19.289,-.82,<empty>,Information Technology,$4.59
05/04/2026,1630,TEVA,.8499,"41,162 M",56.864,22.492,4.2317,21.599,1.34,<empty>,Health Care,$1.02
05/04/2026,1630,TFLO,-.0005,"6,681 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TGS,.5783,"4,517 M",30.221,16.679,<empty>,<empty>,1.926,4.1065,Energy,$0.21
05/04/2026,1630,TGT,1.004,"58,026 M",48.794,12.973,2.9546,24.034,8.13,4.2856,Consumer Staples,$6.24
05/04/2026,1630,THC,1.312,"15,965 M",59.513,9.8601,3.4026,30.292,19.23,<empty>,Health Care,$37.93
05/04/2026,1630,THD,.4443,256 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TIGR,.4942,"1,198 M",5.2906,10.31,1.9642,22.382,.93,<empty>,Financials,$7.42
05/04/2026,1630,TIP,.2781,"14,905 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TJX,.6316,"171,003 M",45.458,30.762,16.276,59.129,4.87,1.1348,Consumer Discretionary,$4.41
05/04/2026,1630,TKO,.7904,"13,944 M",29.93,92.531,4.3489,5.6339,2.26,1.1005,Communication Services,$14.34
05/04/2026,1630,TKR,1.146,"7,475 M",36.728,20.47,<empty>,10.026,4.11,1.6522,Industrials,<empty>
05/04/2026,1630,TLT,.5337,"42,268 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TME,.7481,"14,164 M",4.2561,17.218,2.4032,14.862,1.018,1.3694,Communication Services,$0.84
05/04/2026,1630,TMO,.891,"171,912 M",42.082,26.019,3.3903,13.523,18.19,.37181,Health Care,$17.97
05/04/2026,1630,TMUS,.3266,"210,402 M",64.455,22.321,4.0814,18.025,9.41,1.8759,Communication Services,$14.02
05/04/2026,1630,TNET,1.023,"1,973 M",<empty>,10.886,<empty>,<empty>,3.38,2.2646,Industrials,<empty>
05/04/2026,1630,TNX:CGI,.0901,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TOKE,.886,13 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TOST,1.801,"17,049 M",.9328,63.583,9.8472,18.643,.56,<empty>,Financials,$1.04
05/04/2026,1630,TPB,.9434,"1,579 M",44.692,34.855,5.8536,<empty>,3.11,.27675,Consumer Staples,<empty>
05/04/2026,1630,TPL,.6576,"29,840 M",1.0953,41.208,13.572,<empty>,6.97,.74159,Energy,$0.47
05/04/2026,1630,TPR,1.479,"28,292 M",80.373,54.005,48.285,<empty>,2.58,1.1424,Consumer Discretionary,$7.92
05/04/2026,1630,TPYP,.6133,891 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TRIP,.8983,"1,318 M",46.624,46.505,2.5841,5.0377,.31,<empty>,Communication Services,$1.31
05/04/2026,1630,TRP,.7244,"68,798 M",59.085,21.781,3.1416,11.443,2.29,4.4985,Energy,$1.36
05/04/2026,1630,TRU,1.609,"13,313 M",51.518,19.228,2.8063,<empty>,3.61,.51308,Industrials,<empty>
05/04/2026,1630,TSLA,1.711,"1,474,159 M",13.363,341.28,16.595,4.9007,1.09,<empty>,Consumer Discretionary,$2.17
05/04/2026,1630,TSM,1.389,"2,082,910 M",12.377,23.912,7.7477,36.21,11.48,.96591,Information Technology,$1.26
05/04/2026,1630,TSN,.4083,"24,209 M",28.098,104.73,1.144,1.2557,.56,3.4324,Consumer Staples,$3.11
05/04/2026,1630,TT,1.23,"107,543 M",29.655,31.815,10.795,36.63,12.93,.92864,Industrials,$14.12
05/04/2026,1630,TTD,1.167,"11,329 M",12.325,42.178,7.2718,16.317,.9,<empty>,Communication Services,$1.60
05/04/2026,1630,TTE,.2015,"205,504 M",27.139,13.874,1.6282,12.512,6.74,4.396,Energy,$4.99
05/04/2026,1630,TTWO,.9738,"41,698 M",40.814,-11.738,13.557,-86.217,-22.57,<empty>,Communication Services,$2.66
05/04/2026,1630,TUA,-.0576,783 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TUR,.3433,262 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,TWLO,1.323,"28,787 M",11.703,191.98,2.4638,1.3168,.66,<empty>,Information Technology,$5.89
05/04/2026,1630,TXG,2.168,"2,793 M",8.3316,-46.727,2.6153,-5.7809,-.35,<empty>,Health Care,$1.04
05/04/2026,1630,TXRH,.7515,"10,265 M",38.47,27.443,7.5567,29.021,6.1,1.6248,Consumer Discretionary,$5.07
05/04/2026,1630,TXT,.9345,"15,813 M",29.483,16.788,1.9386,12.254,5.23,.06814,Industrials,$4.85
05/04/2026,1630,TYX:CGI,.0276,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,U,2.092,"12,095 M",29.89,-46.16,5.9057,-11.598,-.96,<empty>,Information Technology,$0.95
05/04/2026,1630,UA,1.673,"2,517 M",30.356,-4.0754,1.4746,-30.394,-1.22,<empty>,Consumer Discretionary,($0.11)
05/04/2026,1630,UAA,1.748,"2,589 M",30.356,-4.0754,1.4746,-30.394,-1.22,<empty>,Consumer Discretionary,($0.11)
05/04/2026,1630,UAE,.4234,279 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,UAL,1.23,"29,234 M",59.705,8.2162,1.8825,25.727,11.18,<empty>,Industrials,$9.90
05/04/2026,1630,UBER,2,"150,582 M",29.702,17.292,6.2486,39.926,4.73,<empty>,Industrials,$4.68
05/04/2026,1630,UFO,1.244,745 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,UGA,.0901,142 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,UHAL,1.083,"9,573 M",45.515,76.848,1.2518,1.6731,.47,5109278,Industrials,($8.17)
05/04/2026,1630,UHS,1.137,"10,135 M",33.752,7.4588,1.4642,21.369,23.95,.447,Health Care,$14.11
05/04/2026,1630,UL,.4477,"128,216 M",56.025,21.529,7.8253,30.955,5.074,3.5462,Consumer Staples,$3.64
05/04/2026,1630,ULS,.5926,"18,128 M",32.372,49.288,12.562,<empty>,1.6,.6594,Industrials,<empty>
05/04/2026,1630,ULTA,.9115,"22,564 M",36.367,25.248,10.199,43.595,25.64,<empty>,Consumer Discretionary,$23.82
05/04/2026,1630,UNG,.1013,559 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,UNH,.5678,"336,720 M",38.988,20.424,2.3701,12.176,13.23,3.2669,Health Care,$21.71
05/04/2026,1630,UNP,.9961,"156,390 M",59.704,19.962,7.4177,40.686,12.15,2.2587,Industrials,$9.61
05/04/2026,1630,UPBD,1.931,"1,077 M",<empty>,12.524,1.451,12.078,1.44,6.482,Consumer Discretionary,$4.23
05/04/2026,1630,UPS,1.071,"81,832 M",61.375,15.919,5.305,33.353,6.18,6.668,Industrials,$5.32
05/04/2026,1630,UPST,2.362,"3,070 M",69.973,96.483,5.3667,7.486,.45,<empty>,Financials,($1.73)
05/04/2026,1630,URA,1.147,"7,672 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,URBN,1.173,"5,835 M",24.749,14.002,2.2574,17.588,5.06,<empty>,Consumer Discretionary,$3.49
05/04/2026,1630,URI,1.732,"57,961 M",55.847,18.592,5.0962,28.237,39.13,1.0075,Industrials,$32.10
05/04/2026,1630,URNJ,1.587,457 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,URNM,.9464,"2,396 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,USCI,.1475,383 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,USD/JPY,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,USFD,.877,"20,055 M",53.539,25.976,3.9098,15.303,2.94,<empty>,Consumer Staples,$4.22
05/04/2026,1630,USPH,1.206,"1,072 M",<empty>,54.933,<empty>,<empty>,1.42,2.305,Health Care,<empty>
05/04/2026,1630,UTI,1.239,"2,040 M",<empty>,27.202,<empty>,<empty>,.96,<empty>,Consumer Discretionary,<empty>
05/04/2026,1630,UTZ,.8569,680 M,<empty>,1132,1.2825,<empty>,.01,2.3518,Consumer Staples,<empty>
05/04/2026,1630,UUP,-.1916,360 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,V,.7714,"621,585 M",37.589,26.349,16.213,60.349,11.47,.86024,Financials,$11.05
05/04/2026,1630,VET,.4182,"2,060 M",36.686,-4.8166,.78614,<empty>,-3.103,4.5534,Energy,$1.46
05/04/2026,1630,VFC,1.778,"7,195 M",66.543,32.296,4.0545,12.927,.56,1.946,Consumer Discretionary,$0.79
05/04/2026,1630,VG,1.471,"34,185 M",72.724,7.9302,2.4851,<empty>,.86,.9824,Energy,($2.80)
05/04/2026,1630,VGK,.8663,"30,259 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VHT,.6301,"16,139 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VIK,1.251,"35,253 M",77.814,27.786,29.097,<empty>,2.57,<empty>,Consumer Discretionary,$3.46
05/04/2026,1630,VIR,1.721,"1,641 M",<empty>,-1.9071,1.099,-45.727,-3.16,<empty>,Health Care,($2.86)
05/04/2026,1630,VIX,-6,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VKTX,.5504,"3,688 M",.0445,-7.8221,7.5136,-70.036,-4.15,<empty>,Health Care,($2.47)
05/04/2026,1630,VLO,.5872,"74,717 M",26.979,17.971,2.0512,8.2991,13.69,1.372,Energy,$16.28
05/04/2026,1630,VLTO,.7423,"21,672 M",36.951,22.685,7.1931,<empty>,3.88,.54539,Industrials,$4.20
05/04/2026,1630,VMC,1.086,"37,333 M",35.812,32.217,4.1983,13.458,8.4,.73081,Materials,$8.48
05/04/2026,1630,VNM,.9478,569 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VNO,1.532,"5,594 M",47.264,7.9252,1.3208,14.445,4.2,2.2236,Real Estate,$6.24
05/04/2026,1630,VRNS,.777,"3,147 M",52.394,-18.968,5.4355,-31.755,-1.13,<empty>,Information Technology,$1.00
05/04/2026,1630,VRT,2.08,"127,128 M",42.512,62.973,22.665,45.097,3.98,.05487,Industrials,$5.95
05/04/2026,1630,VRTX,.2928,"109,337 M",9.4349,29.593,6.169,22.541,15.32,<empty>,Health Care,$12.49
05/04/2026,1630,VSCO,2.141,"3,994 M",67.812,28.244,5.0944,24.015,1.93,<empty>,Consumer Discretionary,$3.90
05/04/2026,1630,VTR,.7709,"42,681 M",42.302,149.42,3.0288,2.1397,.55,2.3967,Real Estate,$2.89
05/04/2026,1630,VVIX,-4.331,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VVV,1.036,"4,088 M",85.573,42.174,12.017,<empty>,.67,0,Consumer Discretionary,$0.45
05/04/2026,1630,VXD,-6.382,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VXN:CGI,-5.041,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VXX,-2.074,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,VZ,.2392,"198,631 M",54.218,12.222,2.0292,17.198,4.1,5.508,Communication Services,$4.70
05/04/2026,1630,W,-.067,"8,560 M",458.39,-31.81,-3.483,10.795,-2.35,<empty>,Consumer Discretionary,$2.81
05/04/2026,1630,WBD,1.578,"67,580 M",48.951,99.379,1.9899,2.0775,.29,<empty>,Communication Services,$1.25
05/04/2026,1630,WCLD,1.047,248 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,WDAY,1.023,"32,874 M",31.748,67.811,5.831,8.2308,2.59,<empty>,Information Technology,$10.48
05/04/2026,1630,WEAT,.0029,283 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,WELL,.8398,"153,282 M",26.159,96.673,3.1814,3.6646,2.01,1.4971,Real Estate,$4.34
05/04/2026,1630,WEN,.346,"1,246 M",94.723,9.8235,13.539,87.635,.85,8.0239,Consumer Discretionary,$1.25
05/04/2026,1630,WEST,.8504,560 M,<empty>,-4.3073,-211.06,-28.134,-.94,<empty>,Consumer Staples,($1.13)
05/04/2026,1630,WFC,.9583,"242,306 M",<empty>,12.292,1.4962,12.028,6.47,2.1982,Financials,$0.04
05/04/2026,1630,WGMI,3.771,294 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Communication Services,<empty>
05/04/2026,1630,WGS,2.175,"2,016 M",<empty>,-177.21,12.342,-7.5966,-.73,<empty>,Health Care,$0.50
05/04/2026,1630,WH,.6541,"6,007 M",85.567,32.312,13.702,<empty>,2.52,1.5142,Consumer Discretionary,<empty>
05/04/2026,1630,WING,1.755,"4,098 M",268.87,38.48,-5.2634,-14.779,4.05,.75748,Consumer Discretionary,$4.76
05/04/2026,1630,WMS,1.33,"10,964 M",41.295,24.094,5.4873,27.569,6.01,.48333,Industrials,$7.43
05/04/2026,1630,WMT,.6476,"1,038,859 M",31.958,43.641,9.5308,21.847,2.73,.78899,Consumer Staples,$1.87
05/04/2026,1630,WOOD,.7836,243 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,WRBY,2.037,"2,699 M",33.576,2179,7.2557,<empty>,.01,<empty>,Consumer Discretionary,$0.36
05/04/2026,1630,WW,2.002,109 M,<empty>,1.2265,.91777,-265.23,7.58,<empty>,Consumer Discretionary,($1.05)
05/04/2026,1630,WWW,1.681,"1,346 M",<empty>,15.974,3.6236,27.107,1.14,2.1966,Consumer Discretionary,$1.55
05/04/2026,1630,WY,.9289,"16,966 M",33.99,44.426,1.8668,4.1605,.56,3.4384,Real Estate,$0.03
05/04/2026,1630,WYFI,4.103,691 M,<empty>,-20.218,1.2557,-7.5691,-.78,<empty>,Information Technology,($7.05)
05/04/2026,1630,WYNN,.9898,"10,762 M",108.7,38.32,-44.76,-40.916,3.14,.83105,Consumer Discretionary,$6.67
05/04/2026,1630,XBI,.8676,"8,457 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XHR,1.18,"1,471 M",<empty>,22.094,1.1489,5.4304,.7,3.9604,Real Estate,$0.93
05/04/2026,1630,XIACY,.6142,"101,605 M",<empty>,22.59,3.4545,18.25,1.115,<empty>,Information Technology,$0.12
05/04/2026,1630,XLB,.9533,"7,276 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLC,1.011,"25,414 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLE,.4795,"41,490 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLF,.8897,"51,495 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLG,1.058,"10,770 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLI,1.017,"29,764 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLK,1.288,"104,970 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLP,.5057,"14,521 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLRE,1.02,"7,670 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLU,.2431,"23,899 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLV,.5907,"37,726 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XLY,1.221,"23,009 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XOM,.1865,"637,045 M",12.375,17.961,1.9388,11.081,5.94,3.3239,Energy,$5.48
05/04/2026,1630,XOP,.6079,"3,629 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XPEV,1.02,"15,273 M",23.521,-118.49,4.4568,-3.6969,-.1715,<empty>,Consumer Discretionary,$0.74
05/04/2026,1630,XRT,1.204,276 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XTL,1.143,773 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,XYL,1.068,"27,297 M",10.587,29.724,2.6041,8.7241,4.02,1.364,Industrials,$3.81
05/04/2026,1630,XYZ,2.775,"42,828 M",22.067,30.955,1.7649,6.0095,2.1,<empty>,Financials,$3.96
05/04/2026,1630,YCS,-.3989,29 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/04/2026,1630,YELP,.5025,"1,601 M",<empty>,13.567,2.5631,<empty>,2.24,<empty>,Communication Services,$5.11
05/04/2026,1630,YPF,1.083,"17,435 M",38.293,-19.675,<empty>,<empty>,-2.11,<empty>,Energy,$0.07
05/04/2026,1630,YUM,.6033,"42,641 M",218.65,25.068,-5.8921,-23.04,6.2,1.8781,Consumer Discretionary,$5.92
05/04/2026,1630,YUMC,1,"16,794 M",23.211,18.779,3.1694,16.292,2.51,2.0705,Consumer Discretionary,$2.56
05/04/2026,1630,ZG,2.051,"10,142 M",1.4791,758.11,3.3591,.4726,.09,<empty>,Real Estate,$0.42
05/04/2026,1630,ZM,1.5,"31,428 M",.3112,14.896,2.775,20.275,6.18,<empty>,Information Technology,$6.40
05/04/2026,1630,ZS,1,"22,864 M",44.241,-465.55,14.625,-3.5563,-.43,<empty>,Information Technology,$5.55
