Date,Time,Symbol,Beta,Market Cap,Long-term Debt to Capital - Current (LTM),Price / Earnings Ratio - Current,Price / Book Value Ratio - Current,Return on Equity (ROE) - Current (LTM),EPS,Div. Yield - Current,Sector,Free Cash Flow Per Share - Current (LTM)
05/22/2026,1630,SITM,2.91,"19,232 M",.0462,-365.24,7.8657,-2.6187,-.91,<empty>,Information Technology,$2.10
05/22/2026,1630,SIVR,.4722,"5,246 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SJM,.2605,"11,023 M",54.77,-8.904,2.1368,-20.683,-11.79,4.177,Consumer Staples,$9.11
05/22/2026,1630,SKYY,1.213,"2,760 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SLG,1.594,"3,078 M",50.499,-14.706,.7927,-3.4722,-2.51,7.2469,Real Estate,$0.83
05/22/2026,1630,SLV,.4751,"36,511 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SLX,1.235,187 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SMCI,1.67,"21,398 M",41.989,11.937,1.8076,17.877,1.9,<empty>,Information Technology,($11.46)
05/22/2026,1630,SMH,1.683,"65,869 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SMIN,.4538,625 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SMPL,.1685,"1,073 M",22.807,-15.727,1.0361,-6.3904,-1.13,<empty>,Consumer Staples,$1.48
05/22/2026,1630,SN,1.38,"15,855 M",<empty>,<empty>,<empty>,<empty>,4.96,<empty>,Consumer Discretionary,<empty>
05/22/2026,1630,SNAP,.5,"9,479 M",65.564,-18.995,3.7459,-18.648,-.24,<empty>,Communication Services,$0.36
05/22/2026,1630,SNDR,1.139,"5,849 M",11.351,47.16,1.5284,3.2586,.56,1.4606,Industrials,$1.48
05/22/2026,1630,SNOW,1.077,"59,685 M",57.693,-48.839,34.444,-53.908,-3.95,<empty>,Information Technology,$3.31
05/22/2026,1630,SOFI,2.157,"20,036 M",11.681,35.694,1.8821,6.5972,.45,<empty>,Financials,($5.31)
05/22/2026,1630,SOLZ,1.803,102 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SOYB,.061,70 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SPDN,-.982,213 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SPG,1.355,"66,288 M",70.673,12.966,12.554,113.59,14.38,4.6373,Real Estate,$9.91
05/22/2026,1630,SPGI,1.088,"123,610 M",22.112,26.928,4.0388,13.94,15.81,.90516,Financials,$18.38
05/22/2026,1630,SPHD,.6239,"3,287 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SPHR,1.682,"4,630 M",27.121,46.567,1.8662,5.4587,2.97,<empty>,Communication Services,$9.26
05/22/2026,1630,SPLV,.5685,"7,262 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SPMO,1.086,"18,903 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SPOT,1,"106,894 M",4.8786,32.558,10.77,37.988,14.77,<empty>,Communication Services,$17.81
05/22/2026,1630,SPX,1,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,SPY,1,"770,717 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,STKL,1.021,769 M,57.45,28.538,2.5686,9.0189,.13,<empty>,Consumer Staples,$0.16
05/22/2026,1630,STLD,1.451,"34,615 M",31.338,19.282,2.8369,15.247,9.33,1.1278,Materials,$4.54
05/22/2026,1630,STZ,.4126,"25,744 M",52.197,16.427,3.3745,22.637,9.61,2.5846,Consumer Staples,$10.23
05/22/2026,1630,SU,.3049,"79,511 M",21.757,17.54,2.3802,13.97,3.776,2.5432,Energy,$4.31
05/22/2026,1630,SVV,.7645,"1,263 M",71.345,53.033,2.6954,5.2351,.14,<empty>,Consumer Discretionary,$0.38
05/22/2026,1630,SWBI,.9755,688 M,22.609,45.401,1.337,2.9944,.24,4.7619,Consumer Discretionary,$1.22
05/22/2026,1630,SWKS,1.456,"12,396 M",9.3913,22.943,1.4397,6.1711,2.4,5.1277,Information Technology,$4.49
05/22/2026,1630,SXT,.7787,"4,872 M",38.635,25.497,3.0026,12.463,3.39,1.8973,Materials,$0.52
05/22/2026,1630,SYF,1.322,"24,161 M",<empty>,7.017,1.5026,21.78,9.66,1.7642,Financials,$27.15
05/22/2026,1630,SYY,.6759,"36,481 M",79.454,22.698,17.029,81.895,3.6,2.6406,Consumer Staples,$3.79
05/22/2026,1630,T,.1929,"175,515 M",52.705,9.6878,1.8413,18.37,3.04,3.8289,Communication Services,$2.44
05/22/2026,1630,TAN,1.295,"2,016 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TAP,.4381,"7,980 M",23.785,-3.9925,.80418,-18.081,-10.55,4.3892,Consumer Staples,$5.96
05/22/2026,1630,TBIL,.0036,"7,087 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TCEHY,.2381,"506,515 M",21.353,16.811,3.4108,20.515,3.452,1.1186,Communication Services,$3.19
05/22/2026,1630,TCNNF,1.661,"1,442 M",33.647,-14.005,.91489,-6.8522,-.43,<empty>,Health Care,$1.17
05/22/2026,1630,TEAM,.9361,"21,677 M",56.305,-82.689,19.866,-19.289,-.82,<empty>,Information Technology,$4.59
05/22/2026,1630,TEVA,.8365,"39,672 M",56.895,22.492,4.2626,21.599,1.34,<empty>,Health Care,$1.02
05/22/2026,1630,TFLO,-.0008,"6,594 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TGS,.5628,"4,377 M",27.334,17.425,2.1323,14.34,2.083,4.1065,Energy,$0.15
05/22/2026,1630,TGT,.9965,"57,045 M",49.711,17.028,3.5705,22.015,7.57,3.5224,Consumer Staples,$6.68
05/22/2026,1630,THC,1.305,"14,969 M",59.513,9.8601,3.3761,30.292,19.23,<empty>,Health Care,$37.93
05/22/2026,1630,THD,.4477,265 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TIGR,.4755,778 M,5.2906,10.31,1.9642,22.382,.93,<empty>,Financials,$7.42
05/22/2026,1630,TIP,.2767,"14,945 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TJX,.6265,"175,017 M",46.646,30.5,16.885,61.25,5.14,1.1191,Consumer Discretionary,$4.93
05/22/2026,1630,TKO,.7847,"14,356 M",36.124,74.89,4.4776,6.7359,2.69,1.339,Communication Services,$21.29
05/22/2026,1630,TKR,1.152,"8,336 M",38.172,22.858,2.1787,10.277,4.4,1.3921,Industrials,$5.50
05/22/2026,1630,TLT,.5304,"43,178 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TME,.7464,"14,424 M",5.7714,11.256,1.3267,11.95,.8217,2.6224,Communication Services,$0.84
05/22/2026,1630,TMO,.8743,"166,590 M",42.081,26.019,3.3872,13.523,18.19,.37181,Health Care,$17.97
05/22/2026,1630,TMUS,.3196,"207,210 M",64.455,22.321,4.0814,18.025,9.41,1.8759,Communication Services,$14.02
05/22/2026,1630,TNET,1.003,"1,966 M",90.865,10.886,20.245,217.81,3.38,3.0607,Industrials,$5.85
05/22/2026,1630,TNX:CGI,.0747,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TOKE,.886,13 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TOST,1.757,"13,433 M",.847,39.814,7.7265,22.495,.67,<empty>,Financials,$1.12
05/22/2026,1630,TPB,.9619,"1,743 M",43.837,29.759,4.5956,22.517,2.92,.35142,Consumer Staples,$0.07
05/22/2026,1630,TPL,.6288,"27,730 M",1.0066,65.098,21.037,36.466,7.29,.46359,Energy,$0.62
05/22/2026,1630,TPR,1.46,"27,981 M",78.446,44.667,41.16,60.914,3.28,1.1164,Consumer Discretionary,$8.53
05/22/2026,1630,TPYP,.6096,895 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TRIP,.8802,"1,173 M",46.962,67.703,1.9877,2.9367,.11,<empty>,Communication Services,$1.54
05/22/2026,1630,TRP,.7297,"73,872 M",58.785,25.696,3.5912,11.328,2.29,3.9347,Energy,$2.54
05/22/2026,1630,TRU,1.6,"13,623 M",51.518,19.228,2.8063,15.254,3.61,.51308,Industrials,$3.59
05/22/2026,1630,TSLA,1.72,"1,599,976 M",13.363,341.28,16.595,4.9007,1.09,<empty>,Consumer Discretionary,$2.17
05/22/2026,1630,TSM,1.384,"2,098,032 M",13.3,23.911,7.7476,36.21,11.48,1.3636,Information Technology,$1.26
05/22/2026,1630,TSN,.4141,"22,906 M",30.216,50.514,1.2437,2.6189,1.27,3.1602,Consumer Staples,$3.45
05/22/2026,1630,TT,1.203,"99,700 M",29.655,31.815,10.73,36.63,12.93,.92864,Industrials,$14.11
05/22/2026,1630,TTD,1.148,"10,521 M",12.029,25.578,4.3558,16.735,.88,<empty>,Communication Services,$1.72
05/22/2026,1630,TTE,.1973,"203,616 M",27.139,13.874,1.6282,12.512,6.74,4.396,Energy,$4.99
05/22/2026,1630,TTWO,.99,"42,137 M",40.814,-11.738,13.557,-86.217,-1.62,<empty>,Communication Services,$2.66
05/22/2026,1630,TUA,-.0562,753 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TUR,.3122,236 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,TWLO,1.372,"28,515 M",11.703,191.98,2.4586,1.3168,.66,<empty>,Information Technology,$5.89
05/22/2026,1630,TXG,2.19,"3,006 M",7.8215,-118.23,3.3628,-2.9786,-.17,<empty>,Health Care,$0.97
05/22/2026,1630,TXRH,.7646,"11,672 M",39.437,26.347,7.166,28.922,6.27,1.6895,Consumer Discretionary,$5.36
05/22/2026,1630,TXT,.9172,"15,968 M",31.129,16.788,1.9131,12.254,5.23,.09086,Industrials,$4.85
05/22/2026,1630,TYX:CGI,.0171,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,U,2.084,"11,162 M",31.18,-13.91,3.2175,-20.112,-1.57,<empty>,Information Technology,$1.08
05/22/2026,1630,UA,1.643,"2,302 M",35.383,-5.0864,1.781,-29.997,-1.16,<empty>,Consumer Discretionary,($0.38)
05/22/2026,1630,UAA,1.715,"2,345 M",35.383,-5.0864,1.781,-29.997,-1.16,<empty>,Consumer Discretionary,($0.38)
05/22/2026,1630,UAE,.4195,271 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,UAL,1.244,"32,444 M",59.705,8.2162,1.8825,25.727,11.18,<empty>,Industrials,$9.90
05/22/2026,1630,UBER,2,"146,197 M",31.974,17.783,5.9181,35.31,4.03,<empty>,Industrials,$4.72
05/22/2026,1630,UFO,1.262,"1,024 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,UGA,.0763,138 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,UHAL,1.078,"9,793 M",45.515,76.848,1.2518,1.6731,.47,5109278,Industrials,($8.17)
05/22/2026,1630,UHS,1.125,"9,553 M",33.752,7.4588,1.4514,21.369,23.95,.447,Health Care,$14.11
05/22/2026,1630,UL,.443,"124,580 M",56.025,21.529,7.8253,30.955,5.074,3.5462,Consumer Staples,$3.64
05/22/2026,1630,ULS,.6227,"20,731 M",26.56,49.829,13.074,31.983,1.72,.6242,Industrials,$2.24
05/22/2026,1630,ULTA,.8934,"22,435 M",36.367,25.248,10.199,43.595,25.64,<empty>,Consumer Discretionary,$23.82
05/22/2026,1630,UNG,.1194,505 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,UNH,.5717,"352,787 M",38.988,20.424,2.5102,12.176,13.28,3.2669,Health Care,$21.68
05/22/2026,1630,UNP,.988,"157,856 M",59.704,19.962,7.4177,40.686,12.15,2.2587,Industrials,$9.61
05/22/2026,1630,UPBD,1.906,"1,040 M",70.713,12.524,1.4715,12.078,1.44,8.6427,Consumer Discretionary,$4.50
05/22/2026,1630,UPS,1.05,"85,868 M",61.375,15.919,5.305,33.353,6.18,6.668,Industrials,$5.32
05/22/2026,1630,UPST,2.344,"2,734 M",70.262,61.969,3.3484,7.0083,.41,<empty>,Financials,($2.97)
05/22/2026,1630,URA,1.111,"6,828 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,URBN,1.174,"6,250 M",25.676,13.52,2.3064,18.732,5.2,<empty>,Consumer Discretionary,$1.69
05/22/2026,1630,URI,1.714,"58,801 M",55.847,18.592,5.0962,28.237,39.13,1.0075,Industrials,$32.10
05/22/2026,1630,URNJ,1.574,401 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,URNM,.9075,"2,086 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,USCI,.1433,383 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,USD/JPY,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,USFD,.8434,"17,721 M",52.029,30.477,4.6216,15.13,2.97,<empty>,Consumer Staples,$3.78
05/22/2026,1630,USPH,1.179,943 M,26.992,148.43,2.4344,6.8349,.5,2.4146,Health Care,$4.39
05/22/2026,1630,UTI,1.221,"2,206 M",44.589,47.467,5.8478,13.467,.76,<empty>,Consumer Discretionary,$0.01
05/22/2026,1630,UTZ,.8503,688 M,41.289,-73.728,.92357,-1.1638,-.1,4.17,Consumer Staples,$0.83
05/22/2026,1630,UUP,-.1887,336 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,V,.7673,"625,446 M",37.589,26.349,16.213,60.349,11.47,.86024,Financials,$11.05
05/22/2026,1630,VET,.3962,"1,884 M",38.829,-5.7715,1.4308,-20.701,-3.805,2.7386,Energy,$1.42
05/22/2026,1630,VFC,1.747,"6,543 M",67.9,25.625,3.471,15.277,.64,2.1951,Consumer Discretionary,$1.29
05/22/2026,1630,VG,1.335,"34,359 M",74.869,17.507,5.4102,25.521,.9,.42513,Energy,($2.81)
05/22/2026,1630,VGK,.8653,"30,337 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VHT,.6296,"16,547 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VIK,1.242,"37,580 M",81.558,27.379,31.536,300.09,2.69,<empty>,Consumer Discretionary,$2.93
05/22/2026,1630,VIR,1.695,"1,550 M",9.5376,-2.8535,1.7775,-47.692,-3.13,<empty>,Health Care,($3.19)
05/22/2026,1630,VIX,-6,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VKTX,.536,"3,587 M",.0445,-7.8221,7.5136,-70.036,-4.15,<empty>,Health Care,($3.00)
05/22/2026,1630,VLO,.5703,"73,331 M",27.235,17.971,3.0736,15.85,13.69,1.8577,Energy,$18.20
05/22/2026,1630,VLTO,.7355,"21,318 M",36.951,22.685,7.1931,36.463,3.88,.54539,Industrials,$4.20
05/22/2026,1630,VMC,1.052,"33,821 M",35.812,32.217,4.1983,13.458,8.4,.73081,Materials,$8.48
05/22/2026,1630,VNM,.9462,572 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VNO,1.539,"6,015 M",55.778,7.019,1.011,12.604,3.65,2.8473,Real Estate,$6.23
05/22/2026,1630,VRNS,.8055,"3,559 M",52.394,-18.968,5.4355,-31.755,-1.13,<empty>,Information Technology,$1.00
05/22/2026,1630,VRT,2.058,"125,780 M",42.512,62.973,22.665,45.097,3.98,.05487,Industrials,$5.95
05/22/2026,1630,VRTX,.291,"110,284 M",9.3051,26.483,5.8617,24.197,16.85,<empty>,Health Care,$14.55
05/22/2026,1630,VSCO,2.128,"4,166 M",67.812,28.244,5.0944,24.015,1.93,<empty>,Consumer Discretionary,$3.90
05/22/2026,1630,VTR,.7663,"42,870 M",42.302,149.42,3.0288,2.1397,.55,2.3967,Real Estate,$2.89
05/22/2026,1630,VVIX,-4.291,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VVV,1.031,"4,283 M",83.865,44.959,12.161,31.805,.73,0,Consumer Discretionary,$0.78
05/22/2026,1630,VXD,-6.327,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VXN:CGI,-4.982,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VXX,-2.066,0,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,VZ,.2399,"201,888 M",54.271,12.222,2.029,17.198,4.1,5.508,Communication Services,$4.70
05/22/2026,1630,W,.0351,"8,853 M",436.9,-31.81,-3.483,10.795,-2.35,<empty>,Consumer Discretionary,$2.81
05/22/2026,1630,WBD,1.572,"67,768 M",46.806,-39.205,2.1132,-4.9594,-.7,<empty>,Communication Services,$0.93
05/22/2026,1630,WCLD,1.065,251 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,WDAY,1.022,"31,995 M",31.748,67.811,5.831,8.2308,3.21,<empty>,Information Technology,$10.48
05/22/2026,1630,WEAT,.007,345 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,WELL,.8309,"152,598 M",26.159,96.673,3.1814,3.6646,2.01,1.4971,Real Estate,$4.34
05/22/2026,1630,WEN,.3646,"1,488 M",94.685,8.7346,11.208,120.88,.77,8.2353,Consumer Discretionary,$1.17
05/22/2026,1630,WEST,.9231,815 M,53.077,-5.715,-20.493,-23.985,-.74,<empty>,Consumer Staples,($0.66)
05/22/2026,1630,WFC,.9363,"233,798 M",<empty>,12.292,1.4962,12.028,6.47,2.1982,Financials,$0.04
05/22/2026,1630,WGMI,3.802,409 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,Communication Services,<empty>
05/22/2026,1630,WGS,2.121,"1,405 M",38.612,-23.885,7.497,-30.422,-2.66,<empty>,Health Care,($0.99)
05/22/2026,1630,WH,.6493,"5,924 M",84.824,32.312,13.629,37.622,2.52,2.0436,Consumer Discretionary,$3.99
05/22/2026,1630,WING,1.706,"3,824 M",268.87,38.48,-5.2634,-14.779,4.05,.75748,Consumer Discretionary,$4.76
05/22/2026,1630,WMS,1.304,"10,360 M",41.295,24.094,5.4873,27.569,5.44,.48333,Industrials,$7.43
05/22/2026,1630,WMT,.625,"958,671 M",31.958,43.641,9.5308,21.847,2.84,.78899,Consumer Staples,$1.87
05/22/2026,1630,WOOD,.7752,244 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,WRBY,2.054,"3,079 M",33.541,2065.1,6.8802,.3688,.01,<empty>,Consumer Discretionary,$0.32
05/22/2026,1630,WW,2.285,128 M,59.992,.12757,.51717,-234.72,7.58,<empty>,Consumer Discretionary,($9.76)
05/22/2026,1630,WWW,1.669,"1,345 M",54.035,12.986,3.1459,29.239,1.23,2.5078,Consumer Discretionary,$1.62
05/22/2026,1630,WY,.918,"17,060 M",33.933,44.426,1.8662,4.1605,.56,3.4384,Real Estate,$0.03
05/22/2026,1630,WYFI,4.281,"1,166 M",38.658,-10.745,1.3042,-13.312,-.9882,<empty>,Information Technology,($9.75)
05/22/2026,1630,WYNN,.9705,"10,092 M",103.52,29.076,-49.011,-46.791,3.49,.98474,Consumer Discretionary,$6.72
05/22/2026,1630,XBI,.8657,"8,225 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XHR,1.184,"1,552 M",53.511,21.204,1.1987,5.8643,.7,3.7761,Real Estate,$1.03
05/22/2026,1630,XIACY,.6139,"98,229 M",8.6176,22.59,3.4373,18.25,1.115,<empty>,Information Technology,$0.12
05/22/2026,1630,XLB,.9433,"7,211 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLC,1.005,"25,251 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLE,.4719,"41,295 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLF,.8832,"50,166 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLG,1.059,"11,120 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLI,1.006,"29,781 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLK,1.301,"117,454 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLP,.5036,"15,024 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLRE,1.016,"7,972 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLU,.2431,"22,906 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLV,.5901,"38,644 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XLY,1.215,"22,758 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XOM,.1825,"642,135 M",10.734,28.568,2.7645,9.8729,5.94,2.3812,Energy,$4.41
05/22/2026,1630,XOP,.5941,"3,396 M",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XPEV,1.009,"14,900 M",23.521,-118.49,4.4568,-3.6969,-.1715,<empty>,Consumer Discretionary,$0.74
05/22/2026,1630,XRT,1.191,594 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XTL,1.138,836 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,XYL,1.047,"26,213 M",10.587,29.724,2.6041,8.7241,4.02,1.364,Industrials,$3.81
05/22/2026,1630,XYZ,2.775,"40,520 M",20.86,45.713,1.6497,3.7428,1.28,<empty>,Financials,$5.37
05/22/2026,1630,YCS,-.3943,29 M,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,,<empty>
05/22/2026,1630,YELP,.4604,"1,231 M",18.812,11.201,2.192,20.446,2.18,<empty>,Communication Services,$4.56
05/22/2026,1630,YPF,1.079,"18,832 M",39.563,-57.315,1.6958,-2.9407,-1.04,<empty>,Energy,$2.86
05/22/2026,1630,YUM,.5929,"42,763 M",194.56,25.068,-5.8921,-23.04,6.2,1.3957,Consumer Discretionary,$5.92
05/22/2026,1630,YUMC,1,"15,642 M",21.974,18.779,3.1348,16.292,2.51,2.0705,Consumer Discretionary,$2.56
05/22/2026,1630,ZG,2.014,"8,438 M",1.6539,170.41,2.1511,1.3315,.25,<empty>,Real Estate,$1.24
05/22/2026,1630,ZM,1.5,"31,136 M",.3112,14.896,2.775,20.275,6.79,<empty>,Information Technology,$6.40
05/22/2026,1630,ZS,1,"29,323 M",44.241,-465.55,14.625,-3.5563,-.43,<empty>,Information Technology,$5.55
